EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
992333509,CONSERVATION EASEMENT PRESERVATION SOCIETY,,5606 BLUE MOUNTAIN CIR,LONGMONT,CO,80503-2708,0000,03,3,1280,202404,1,16,000000000,1,01,,0,0,02,0,12,,,,C34,
992341773,GUARDIAN CLASSIC INC,,5030 EDISON AVE STE 100,COLORADO SPGS,CO,80915-3535,0000,03,3,1000,202407,1,15,000000000,1,01,,0,0,02,0,12,,,,P20,
992341870,MIRASOL AGRIVOLTAIC,% MARK WALTERMIRE,10872 3500 RD,HOTCHKISS,CO,81419-4705,0000,03,3,1000,202504,1,15,000000000,1,01,,0,0,01,0,09,,,,K99,
992345090,M4 USA,% JOE STOWELL,290 E WOODMEN RD,COLORADO SPGS,CO,80919-1359,0000,03,3,7000,202503,1,15,000000000,1,01,,0,0,13,0,12,,,,X20,
992346373,MUSIC FOR TEEN MENTAL HEALTH,% M4TMH,1727 VIEW POINT RD,BOULDER,CO,80305-6813,0000,03,3,2000,202404,1,16,000000000,5,01,202512,0,0,02,0,12,0,0,0,F99,
992346570,ELLIETTE JOHNSON FOUNDATION,% SARAH REIFENBERG,4400 W JAMISON PL,LITTLETON,CO,80128-2543,0000,03,3,1200,202404,1,15,000000000,1,01,202412,3,3,01,0,12,59821,62227,62227,H12,
992349606,THERAPY THURSDAY,% SOULHER UNLIMITED,9235 N UNION BLVD STE 150 PMB 132,COLORADO SPGS,CO,80920-7833,0000,03,3,2000,202410,1,15,000000000,1,01,,0,0,01,0,12,,,,W99,
992352336,HEART OF HOPE,% TASHA MATTHEW,7533 BANNER CT,COLORADO SPGS,CO,80920-3841,0000,03,3,1000,202405,1,15,000000000,1,01,202512,2,3,02,0,12,21231,42869,42869,P30,
992362020,CHARLIE MIKE FOUNDATION,,5878 BRENNAN AVE,COLORADO SPGS,CO,80923-4101,0000,03,3,1000,202404,1,15,000000000,1,01,,0,0,02,0,12,,,,F30,
992364450,CENTRAL BIBLE CHURCH OF CASTLE ROCK,% LAWRENCE SCHEMBRI,PO BOX 2051,CASTLE ROCK,CO,80104-1508,0000,03,3,7000,202501,1,10,000000000,1,01,,0,0,06,0,06,,,,X20,
992366410,AGRICULTURE SUSTAINABLE ORGANIZATION,,5055 E 41ST AVE,DENVER,CO,80216-4422,0000,03,3,1000,202508,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,K01,
992366868,GAMES FOR GRADES,,5524 S PRINCE ST,LITTLETON,CO,80120-1126,0000,03,3,2000,202406,1,15,000000000,1,01,,0,0,01,0,12,,,,B90,
992373739,ROCKY MOUNTAIN INCLUSIVE CONNECTIONS LIMITED,% JULIA JENCKS,2020 N ACADEMY BLVD,COLORADO SPRINGS,CO,80909-1567,0000,03,3,1000,202405,1,16,000000000,1,01,202501,0,0,02,0,04,0,0,0,P11,
992374853,NOCO KITTEN MAMA,,1017 DRIFTWOOD DR,FORT COLLINS,CO,80525-3156,0000,03,3,2400,202501,1,16,000000000,1,01,,0,0,02,0,12,,,,D01,JENNIFER R BAKER SOLE MBR
992388751,CWOA DIVISION 6 CHAPTER,% JACOB OLSON,925 WEISS DR,STEAMBOAT SPR,CO,80487-9315,0000,03,3,1000,202404,1,04,000000000,1,01,,0,0,00,1,12,,,,B12,
992400288,PETALS OF LIGHT,,6390 CARR ST,ARVADA,CO,80004-3452,0000,03,3,1000,202406,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P58,
992407964,MONTROSE RECREATION FOUNDATION,% MONTROSE RECREATION FOUNDATION,16350 WOODGATE RD,MONTROSE,CO,81401-9574,0000,03,3,1000,202405,1,15,000000000,1,01,202412,3,3,02,0,12,74354,38344,38344,T31,
992408818,GUFASHA GIRLS FOUNDATION LIMITED,% JOAN KEMBABAZI,1890 GORDON DR,ERIE,CO,80516-7206,0000,03,3,1200,202501,1,15,000000000,1,01,202503,0,0,02,0,03,0,0,0,P20,
992416120,LIGHT IN THE DARKNESS,,900 N 23RD ST,GRAND JCT,CO,81501-5101,0000,03,3,1700,202505,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X20,
992416806,LEVELUP SENIOR TECH BRIDGE,% PAVEL GOLDSTEIN,3208 LAKE PARK WAY APT 201,LONGMONT,CO,80503-7803,0000,03,3,2000,202404,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B02,
992417405,FORGIVEN NOT FORGOTTEN,% DAYSHIA ELIZABETH WILLIAMS,201 PINECREST WAY,PALMER LAKE,CO,80133-0000,0000,03,3,1250,202404,1,16,000000000,1,01,,0,0,02,0,12,,,,F99,
992418788,LEWIS FAMILY DESCENDANTS INC,% STEPHEN P HOLMES,5223 E MINERAL LN,CENTENNIAL,CO,80122-4016,0000,03,3,1000,202411,1,16,000000000,1,01,202512,0,0,02,0,12,0,0,0,A80,
992428795,CANDLES FOR CANINES,% AMANDA LUNT,4437 PRAIRIE TRAIL DR,LOVELAND,CO,80537-7884,0000,03,3,4000,202404,1,04,000000000,1,01,202412,1,1,00,1,12,1,5108,,D01,
992431605,TENDAI INITIATIVE,,18516 W 59TH DR,GOLDEN,CO,80403-1061,0000,03,3,1000,202501,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,Q70,
992432552,APPLEWOOD HEIGHTS COMMUNITY ORGANIZATION,,12760 W 15TH PL,LAKEWOOD,CO,80215-2503,0000,03,3,1000,202410,1,16,000000000,1,01,202512,0,0,02,0,12,0,0,0,S21,
992438830,HELPING HAND 4 CHILDREN,,445 E CHEYENNE MT BLVD STE C 114,COLORADO SPRINGS,CO,80906-1528,0000,03,3,1000,202410,1,15,000000000,1,01,,0,0,02,0,04,,,,E80,
992447476,SHINE COLORADO,% RON MAST,12675 WOODRUFF DR,COLORADO SPGS,CO,80921-5700,0000,03,3,1200,202404,1,15,000000000,1,01,202512,0,0,02,0,12,0,0,0,P82,
992449002,PASSION-ATE PAWS INC,,12445 E 39TH AVE UNIT 201,DENVER,CO,80239-3454,0000,03,3,4000,202410,1,16,000000000,1,01,,0,0,02,0,05,,,,D20,
992454254,TRAVELINGWIKI FOUNDATION,% JONATHAN SUTTER,5811 S GENEVA ST,GREENWOOD VLG,CO,80111-3728,0000,03,3,1200,202412,1,15,000000000,1,01,202412,1,3,01,0,12,1,94246,94246,P61,
992461563,MC CANCER FOUNDATION,,PO BOX 390,MILLIKEN,CO,80543-0390,0000,03,3,1000,202410,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P30,
992463256,NANEY TRANSITION LLC,,3462 N GOLD BUG CT,AURORA,CO,80019-2451,0000,03,3,1258,202404,1,15,000000000,1,01,,0,0,02,0,12,,,,L24,ALIEU B KAMARA SOLE MBR
992471809,MR BILL S ARCHIVE INC,,510 JACKSON ST,PUEBLO,CO,81004-1834,0000,03,3,1000,202410,1,15,000000000,1,01,,0,0,02,0,05,,,,A03,
992473387,MIRACULUM CORP,% MARINA KHEYLO,3795 S QUINTERO CIR,AURORA,CO,80013-3120,0000,03,3,1000,202412,1,15,000000000,1,01,202512,1,1,02,0,12,1,300,300,P12,
992477219,WILLIAM AND CYNTHIA FOX FAMILY FOUNDATION,,42125 HOME STREAM PATH,STEAMBOAT SPR,CO,80487-9373,0000,03,3,1000,202410,1,04,000000000,1,01,202412,1,1,00,1,12,1,1,,T20,
992499554,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,% CHRISTINE LOUISE STOKES CAMPER,16438 E DORADO AVE,CENTENNIAL,CO,80015-4061,1050,03,9,1200,194907,1,16,059062061,5,01,202512,0,0,02,0,12,0,0,0,,GREAT PLAINS
992504070,ALAMOSA COUNTY CHAMBER FOUNDATION INC,% ERIN KECK,610 STATE AVE,ALAMOSA,CO,81101-2687,0000,03,3,1200,202406,1,16,000000000,1,01,202512,0,0,02,0,12,0,0,0,W70,
992517044,LAWS4PAWS,,2027 LIBERTY DR,PUEBLO,CO,81006-1612,0000,03,3,1000,202506,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,D20,
992520000,BODHISATTVA CIRCLE,,PO BOX 1861,NEDERLAND,CO,80466-1861,0000,03,3,1270,202503,1,16,000000000,1,01,202412,1,1,02,0,12,929,2610,2610,X50,
992520875,DAVID MERAGE FOUNDATION FOR CONFRONTING ANTISEMITISM,% MICHAEL NIYOMPONG,18 INVERNESS PL E,ENGLEWOOD,CO,80112-5622,0000,03,3,1000,202409,1,04,000000000,1,01,202412,8,8,00,1,12,25426858,25412041,,T20,
992522706,HCD MOVEMENT INC,% MARQUETTE SHANNON,4970 E COLFAX AVE,DENVER,CO,80220-1208,0000,03,3,1200,202404,1,04,000000000,1,01,,0,0,00,1,12,,,,A62,
992522934,PEBBLE FOUNDATION,% KAYT WHITEBIRD ORANGE,105 COUNTY ROAD 69,LYONS,CO,80540-8827,0000,03,3,1000,202505,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,F12,
992522992,NEW DESTINY RESOURCE CENTER,% GARY LEWIS,3758 E 104TH AVENUE 86,THORNTON,CO,80233-4434,0000,03,3,1000,202412,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,F99,
992524686,FLIGHT 629 MEMORIAL AND UNSUNG HEROES ACROSS AMERICA INC,% MARTHA HOPP,11413 COLORADO BLVD,FIRESTONE,CO,80504-0000,0000,03,3,1000,202411,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,
992526583,BLESSED&FAVORED,% EUGENIE MUKANDAYISENGA,1482 BOSTON ST,AURORA,CO,80010-3036,0000,03,3,1270,202405,1,16,000000000,5,01,202501,0,0,02,0,01,0,0,0,P27,
992528349,TELLER TRAIL TEAM,% CHRIS GONZALES -TELLER TRAIL TEAM,PO BOX 265,WOODLAND PARK,CO,80866-0265,0000,03,3,1200,202407,1,15,000000000,1,01,202512,0,0,02,0,12,0,0,0,C30,
992529743,MINISTERIO DIOS DE LO IMPOSIBLE,,5067 ADAMS ST,DENVER,CO,80216-2516,0000,03,3,7000,202412,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
992531556,TRIPLE CROWN TRACK CLUB,% KARRI MCCARTER,8828 COUNTY ROAD 521,BAYFIELD,CO,81122-9648,0000,03,3,1000,202404,1,16,000000000,1,01,202309,0,0,02,0,09,0,0,0,N60,
992536995,RUMSPRINGA AMISH DRAFT RESCUE,,1795 KIOWA TRL,ELIZABETH,CO,80107-8435,0000,03,3,4000,202506,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,D20,
992541992,MELVIN SCHEINMAN EDUCATIONAL RHYTHM FOUNDATION,% JENA HUMER,PO BOX 247,MORRISON,CO,80465-0247,0000,03,3,2000,202405,1,15,000000000,1,01,202412,2,3,01,0,12,18039,61025,61025,H43,
992546018,FREEDOM 2 FLY 4 ALL,% PHYLLIS CALDWELL,3584 BROADWAY ST,BOULDER,CO,80304-1826,0000,03,3,1000,202510,1,16,000000000,1,01,,0,0,02,0,12,,,,E70,
992552086,FUTURES FUND LTD,% DUSTY STUTSMAN,2003 ARBOR PARK DR,BASALT,CO,81621-5068,0000,03,3,1000,202404,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B82,FUTURES FUND
992552637,TEAM OF EMPOWERED ALLIES,% MANUEL FELIU,407 STATE AVE STE B,ALAMOSA,CO,81101-2677,0000,03,3,1200,202407,1,16,000000000,1,01,202504,0,0,02,0,04,0,0,0,P28,SLVS TEA SPOT
992552708,ELEVATION EQUINE,% AMY SHAW,PO BOX 270096,LITTLETON,CO,80127-0001,0000,03,3,1200,202404,1,16,000000000,1,01,202512,0,0,02,0,12,0,0,0,N69,
992572706,WALRUS AND WINE,,18403 LONGS WAY UNIT 102,PARKER,CO,80134-9006,0000,03,3,1000,202405,1,15,000000000,1,01,202412,2,4,01,0,12,23825,308224,2353,T30,
992574031,ANTARA NETWORK,,PO BOX 1861,NEDERLAND,CO,80466-1861,0000,03,3,1000,202507,1,16,000000000,1,01,202412,2,2,02,0,12,10303,15105,15105,A20,
992578956,LUCYS WARRIORS FOUNDATION LTD,% JANEY M SPROUSE-CADENAS,10502 ABRAMS DR,COLORADO SPGS,CO,80925-8421,0000,03,3,1200,202406,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,E86,
992589964,IMMIGRANT OPPORTUNITY JUSTICE CENTER,,12203 E 2ND AVE,AURORA,CO,80011-8302,0000,03,3,1000,202404,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,I80,
992590760,COLORADO PRINCIPLED PHYSICIANS,,521 ROOD AVE,GRAND JCT,CO,81501-2641,0000,04,3,3000,202506,2,00,000000000,1,01,202512,0,0,02,0,12,0,0,0,E03,
992600234,UNITY UNDERGROUND,% ALEX MOVITZ,12288 UTICA PL,BROOMFIELD,CO,80020-5658,0000,03,3,1000,202405,1,16,000000000,1,01,,0,0,01,0,12,,,,P88,
992618644,FIRST AMENDMENT NOW,% TIM GEITNER,2 N CASCADE AVE STE 1430,COLORADO SPGS,CO,80903-1634,0000,03,3,1270,202406,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,R63,
992623597,ROCKY MOUNTAIN REGIONAL MASTERS,% JOHN ABRAMI,13456 VIA VARRA UNIT 135,BROOMFIELD,CO,80020-9028,0000,03,3,1000,202410,1,16,000000000,1,01,202512,0,0,02,0,12,0,0,0,N70,
992626938,APEIRON RESEARCH CENTER,% JASON GLOWNEY,4745 ARAPAHOE AVE STE 300,BOULDER,CO,80303-1292,0000,03,3,1000,202412,1,15,000000000,1,01,202412,1,0,02,0,12,1,0,0,H92,
992628010,CHRISTIAN CHURCH IN DENVER,% KEITH RYAN DOLCY,2687 S DEFRAME CIR,LAKEWOOD,CO,80228-4739,0000,03,3,7000,202411,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
992631578,RISHI & JYOTSNA RAJ FOUNDATION FOR INNOVATIVE MATERIALS RESEARCH &MFG,% RISHI RAJ,863 14TH ST,BOULDER,CO,80302-7619,0000,03,3,1280,202412,1,04,000000000,1,01,,0,0,00,1,12,,,,T22,
992641364,FOCO SUPPER CLUB,% KRISTY NEELEY,2972 SILVERWOOD DR,FORT COLLINS,CO,80525-2341,0000,03,3,1000,202405,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P99,SUPPER CLUB
992646340,JUNIOR ACHIEVEMENT USA FOUNDATION,,12320 ORACLE BLVD SUITE 310,COLORADO SPRINGS,CO,80921-3660,0000,03,3,1000,202502,1,21,000000000,1,01,202406,1,0,02,0,06,1,0,0,O50,
992646501,DREAM MAKER,% MARIA DEL ROCIO ALONSO,2229 STEVENS CT,CASTLE ROCK,CO,80109-9689,0000,03,3,1000,202501,1,15,000000000,1,01,202504,0,0,02,0,04,0,0,0,B90,
992648027,NAFIZ SHUBIN ALAM MEMORIAL FOUNDATION,,6172 S FUNDY WAY6172 S FUNDY WAY,AURORA,CO,80016-0000,0000,03,3,1300,202405,1,15,000000000,1,01,202512,0,0,02,0,12,0,0,0,X20,
992660482,SAN MIGUEL BASIN COUNTY FAIR FOUNDATION,,PO BOX 68,NORWOOD,CO,81423-0068,0000,03,3,1200,202405,1,16,000000000,1,01,,0,0,02,0,12,,,,A12,
992661367,LAKEWOOD YOUTH BASKETBALL,% LAKEWOOD YOUTH BASKETBALL,10114 W LAKE DR,LITTLETON,CO,80127-2563,0000,03,3,1000,202409,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,N12,
992669981,AGIWILDLIFE,% ANGEL POLSON,1059 S WALDEN WAY APT 153,AURORA,CO,80017-4389,0000,03,3,1240,202404,1,16,000000000,5,01,202404,0,0,02,0,04,0,0,0,D30,
992670489,HEBRON FRENCH SDA FOOD BANK,,12444 E PARKVIEW DR,AURORA,CO,80011-8313,0000,03,3,1000,202405,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,K31,
992672314,JUSTICE FOR BLACK COLORADANS,% SADE COOPER,10660 E COLFAX AVE STE A,AURORA,CO,80010-5048,0000,03,3,1200,202501,1,15,000000000,1,01,,0,0,01,0,12,,,,R22,
992675176,TRANS CONTINENTAL PIPELINE,,PO BOX 18776,DENVER,CO,80218-0776,0000,03,3,1000,202405,1,16,000000000,1,01,202506,5,5,01,0,06,692002,699482,699482,P88,
992676894,GRANDVIEW HIGH SCHOOL WOLFPACK FOOTBALL BOOSTER CLUB,% DAWN COOK,19137 E MAPLEWOOD AVE,AURORA,CO,80016-3846,0000,03,3,1000,202405,1,16,000000000,1,01,202502,3,3,01,0,02,67640,89534,69886,N65,
992677625,PARENT BOOSTER USA INC,% KATHERINE PRICE,11176 W ARBOR DR,LITTLETON,CO,80127-4703,5271,03,9,2100,200510,1,16,000000000,1,01,202505,1,3,01,0,05,6193,86023,84431,B112,COLUMBINE POMS PARENT BOOSTER INC
992679827,A BALM IN GILEAD,% NEKESHA SMITH,6960 S DEXTER ST,CENTENNIAL,CO,80122-2157,0000,03,3,2000,202405,1,04,000000000,1,01,,0,0,00,1,12,,,,O50,MAHARI IN MOTION
992682506,JESUS CHRIST LORD AND SAVIOR,% ALBERT THOMAS,300 S MONROE ST,DENVER,CO,80209-3713,0000,03,3,7000,202507,1,16,000000000,1,01,,0,0,02,0,12,,,,X20,
992716949,WILDOAKS ECOLOGICAL FOUNDATION,,19235 SIXPENNY LN,MONUMENT,CO,80132-2852,0000,03,3,2000,202412,1,15,000000000,1,01,202512,0,0,02,0,12,0,0,0,U99,
992721003,BRIDGES OF OPPORTUNITY,,1319 ALEXANDRIA ST,LAFAYETTE,CO,80026-1837,0000,03,3,1000,202406,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,S01,
992724282,FCHS ALL ATHLETICS BOOSTER CLUB,% KACI VANDALEN,3202 BRYCE DR,FORT COLLINS,CO,80525-3649,0000,03,3,1000,202510,1,15,000000000,1,01,,0,0,02,0,12,,,,N12,
992727812,GILPIN MOUNTAIN KIDS - EARLY LEARNING CENTER,% LYNDSEY DENTON,10597 HIGHWAY 119,BLACK HAWK,CO,80422-8835,0000,03,3,2000,202406,1,15,000000000,1,01,202512,4,4,01,0,12,115421,116525,116525,P33,
992727831,NORTHWEST VOLUNTEER FRIEND GROUP,% JENNIFER KELLOGG,17882 W 77TH DR,ARVADA,CO,80007-7973,0000,03,3,1000,202408,1,15,000000000,1,01,,0,0,02,0,12,,,,W01,
992732909,INFUSED VIRTUE,,18121 E HAMPDEN AVE UNIT C 1088,AURORA,CO,80013-3590,0000,03,3,1200,202409,1,15,000000000,1,01,,0,0,02,0,12,,,,K99,
992734075,FOREVER INDIANS - LOVELAND ALUMNI,% DAVID D BRIDGEMAN,4440 BROOKWOOD CT,LOVELAND,CO,80538-1541,0000,03,3,1200,202409,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,B12,
992739040,AFTER THE ONE MINISTRIES,,4226 APOLLO VILLAGE CIR APT C,COLORADO SPGS,CO,80916-1551,0000,03,3,1700,202405,1,16,000000000,1,01,202509,0,0,02,0,09,0,0,0,X20,
992753201,LONGS PEAK FUTBOL ACADEMY,,PO BOX 141,BERTHOUD,CO,80513-0141,0000,03,3,1000,202504,1,16,000000000,1,01,202505,1,4,01,0,05,9959,124193,124193,N64,LFA RUSH
992757566,RAM PRIDE CENTENNIAL R-1 PTO,% RAM PRIDE CENTENNIAL R-1 PTO,14644 CO-159,SAN LUIS,CO,81152-0000,0000,03,3,2000,202405,1,16,000000000,5,01,202406,0,0,02,0,06,0,0,0,B94,
992762202,SHARING HUNTERS VOICE,,6119 TAYLOR ST,FREDERICK,CO,80530-4831,0000,03,3,1200,202409,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,G98,
992763776,YETI SKI AND SNOWBOARD CLUB,,6038 S LOCUST ST,CENTENNIAL,CO,80111-4419,0000,03,3,1200,202405,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,O99,
992768708,PEAK TO PEAK FOUNDATION,,1001 BANNOCK ST 3RD FLOOR,DENVER,CO,80204-4150,0000,03,3,1000,202501,1,04,000000000,1,01,202412,1,1,00,1,12,1,1,,T20,
992775478,ROPES OF HOPE,% AUBREY OQUIN,5624 TERRACINA PL,PUEBLO,CO,81005-5582,0000,03,3,1000,202405,1,16,000000000,5,01,,0,0,02,0,12,,,,E86,
992776022,UNITED US INITIATIVE,,10731 SACO DR,COLORADO SPGS,CO,80925-9623,0000,03,3,1200,202512,1,15,000000000,1,01,,0,0,02,0,01,,,,P20,
992776590,CHARITABLE HEARTS GLOBAL FOUNDATION,% AFOLAKE AWOLAJA,9260 GARFIELD ST,THORNTON,CO,80229-4267,0000,03,3,1000,202405,1,15,000000000,1,01,202412,1,1,02,0,12,2000,4715,4715,P50,
992777803,BEEF FOR VETERANS,,1176 YAMPA AVE,CRAIG,CO,81625-2166,0000,03,3,2000,202405,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,K30,
992780938,ROCKY MOUNTAIN ASSOCIATION FOR EDUCATOR PREPARATION,% JARED STALLONES,748 GROUSE CIR,FORT COLLINS,CO,80524-2170,0000,03,3,2000,202406,1,16,000000000,5,01,202412,0,0,02,0,12,0,0,0,B03,
992785054,NASTTPO FOUNDATION INC,,410 17TH ST STE 275,DENVER,CO,80202-4400,0000,03,3,1000,202407,1,15,000000000,1,01,,0,0,02,0,12,,,,M12,
992796630,NORTHERN COLORADO NATURE ALLIANCE,,1625 E STUART ST APT B94,FORT COLLINS,CO,80525-1325,0000,03,3,1000,202406,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,A56,
992797542,A PLAN FOR TOMORROW,,7720 MIDNIGHT RD,PEYTON,CO,80831-6136,0000,03,3,1200,202412,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,J30,
992805783,LHS MEGA REUNIONS INC,% TIM HIPSHER,2526 22ND DR,LONGMONT,CO,80503-8135,0000,03,3,2000,202405,1,15,000000000,1,01,,0,0,02,0,06,,,,N12,
992805959,GOOD CHOICES COFFEE,,4675 WEBSTER ST,WHEAT RIDGE,CO,80033-3446,0000,03,3,1200,202405,1,15,000000000,1,01,202512,0,0,02,0,12,0,0,0,P20,
992806415,BOQUETE HOSPICE AND HEALTH FOUNDATION INC,% RODERIC GOTTULA,7623 E COSTILLA BLVD,CENTENNIAL,CO,80112-1211,0000,03,3,1000,202405,1,16,000000000,1,01,202512,0,0,02,0,12,0,0,0,P74,
992813578,EMPOWER TAEKWONDO FOUNDATION,% HAN LEE,729 BARRANCA DRIVE,CASTLE ROCK,CO,80104-7418,0000,03,3,2000,202405,1,15,000000000,5,01,202312,0,0,02,0,12,0,0,0,B90,
992823671,RIO VISTA WATER CORPORATION,% PATRICIA POWELL,522 SKYWAY DR,GRAND JCT,CO,81507-4401,0000,12,3,2000,202509,2,00,000000000,1,01,202503,0,0,02,0,03,0,0,0,Y22,
992830082,INNOVATIVE MINDS INC,,10626 WYNSPIRE WAY,HGHLNDS RANCH,CO,80130-6924,0000,03,3,1000,202405,1,15,000000000,1,01,202412,1,3,02,0,12,1,26484,26484,J19,
992834811,UNIFIED SHREDDERS,,PO BOX 1527,FRASER,CO,80442-1527,0000,03,3,1000,202405,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,O50,
992841344,SPANISH FIESTA,% TONI GALLEGOS,301 N PAGOSA BLVD B5,PAGOSA SPRINGS,CO,81147-7012,0000,03,3,1200,202412,1,13,000000000,5,01,,0,0,02,0,12,,,,B82,SPANISH FIESTA ROYALTY
992846998,HANDWORK INITIATIVE,% NATHAN LAMB,3448 SUN DISK CT,FORT COLLINS,CO,80526-5946,0000,03,3,2000,202406,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B90,
992848402,PEOPLES ADVOCACY NETWORK,% LAURIE RITCHIE,7469 S LEWISTON ST,AURORA,CO,80016-1459,0000,03,3,2000,202408,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,M40,
992848784,ONE GOSPEL NETWORK,,3750 MEADE ST,DENVER,CO,80211-2753,0000,03,3,7000,202405,1,15,000000000,1,01,,0,0,01,0,12,,,,X20,
992849434,EXTENSION MASTER GARDENER NATIONAL COMMITTEE INC,,1311 S COLLEGE AVE STE CD 4040,FORT COLLINS,CO,80524-4113,0000,06,3,2000,202506,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,S41,
992849675,SOAP IN THE BOX FOUNDATION,% SABRINA HUFFAKER,820 33RD ST,BOULDER,CO,80303-2410,0000,03,3,1000,202503,1,04,000000000,1,01,,0,0,00,1,12,,,,T22,
992856031,COLORADO REMEMBERS,% CRYSTINA PAGE,7414 ALCOTT ST,WESTMINSTER,CO,80030-5014,0000,03,3,1280,202408,1,15,000000000,1,01,,0,0,02,0,12,,,,P01,
992866676,MOSER MINISTRIES,% ROBB MOSER,19927 ROAD 26.2 LOOP,DOLORES,CO,81323-9475,0000,03,3,7000,202405,1,15,000000000,5,01,202512,0,0,02,0,12,0,0,0,X20,
992873408,SOUTHWEST REGIONAL DELEGATES MEETING INC,% TOM BLAKE,10960 TENNYSON CT,WESTMINSTER,CO,80031-2036,0000,03,3,1000,202406,1,16,000000000,1,01,202506,0,0,02,0,06,0,0,0,Y11,
992875786,COLORADO MATHEMATICS AWARDS,% DAVID L CARLSON CO-CHAIR,480 S MARION PKWY APT 1206A,DENVER,CO,80209-2591,0000,03,3,2000,202406,1,15,000000000,1,01,202506,0,0,02,0,06,0,0,0,B01,
992877918,LIPIZZAN HERITAGE INSTITUTE,,8002 ARAPAHOE RD,BOULDER,CO,80303-1515,0000,03,3,1200,202508,1,15,000000000,1,01,,0,0,02,0,12,,,,D99,
992880345,LIGHT MOVEMENT,% AMY PICKETT-WILLIAMS,2401 S DOWNING ST UNIT 17,DENVER,CO,80210-5811,0000,03,3,1200,202407,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,F60,
992891726,BREWS BEYOND BORDERS,% ALEXANDER FERENC,6057,HARTSEL,CO,80449-0000,0000,03,3,1200,202411,1,16,000000000,1,01,202409,0,0,02,0,09,0,0,0,Q30,
992895212,NALB SEARCH & RESCUE,,62 DEER CIR,BLACK HAWK,CO,80422-8724,0000,03,3,4000,202405,1,04,000000000,5,01,202412,1,2,00,1,12,7753,14484,,D20,
992896214,NIGHTHAWK ELITE YOUTH FOOTBALL,% CRAIG JACKSON,2680 HANOVER ST,DENVER,CO,80238-3165,0000,03,3,2000,202408,1,16,000000000,1,01,202501,0,0,02,0,01,0,0,0,N65,NEYF
992902061,WARRIOR PRINCESS FOUNDATION,% KRISTIN AYERS,1712 86TH AVE,GREELEY,CO,80634-4648,0000,03,3,1200,202405,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,O50,
992903673,76NSDC INC,,358 BLUE RIVER PKWY UNIT E-307,SILVERTHORNE,CO,80498-5558,0000,03,3,2000,202511,1,16,000000000,1,01,202412,0,0,01,0,12,0,0,0,B60,76 NATIONAL SQUARE DANCE CONVENTION
992906303,ELITE IMPACT BASKETBALL,% LATYRE D ROGERS,5500 DTC PKWY APT 519,GREENWOOD VLG,CO,80111-3166,0000,03,3,5000,202405,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,N62,
992906802,FREMONT CHRISTIAN SCHOOL,,1011 MONROE AVE,CANON CITY,CO,81212-2234,0000,03,3,2000,202505,1,11,000000000,1,01,,0,0,01,0,12,,,,B80,
